name,code,timestamp,rate,series,n,portname
,,2022-03-23,,stationary_ships,730.0,
,,2022-03-24,,stationary_ships,712.0,
,,2022-03-25,,stationary_ships,712.0,
,,2022-03-26,,stationary_ships,660.0,
,,2022-03-27,,stationary_ships,732.0,
,,2022-03-28,,stationary_ships,755.0,
,,2022-03-29,,stationary_ships,699.0,
,,2022-03-30,,stationary_ships,698.0,
,,2022-03-31,,stationary_ships,692.0,
,,2022-04-01,,stationary_ships,685.0,
,,2022-04-02,,stationary_ships,649.0,
,,2022-04-03,,stationary_ships,687.0,
,,2022-04-04,,stationary_ships,670.0,
,,2022-04-05,,stationary_ships,671.0,
,,2022-04-06,,stationary_ships,672.0,
,,2022-04-07,,stationary_ships,664.0,
,,2022-04-08,,stationary_ships,664.0,
,,2022-04-09,,stationary_ships,633.0,
,,2022-04-10,,stationary_ships,620.0,
,,2022-04-11,,stationary_ships,662.0,
,,2022-04-12,,stationary_ships,715.0,
,,2022-04-13,,stationary_ships,724.0,
,,2022-04-14,,stationary_ships,698.0,
,,2022-04-15,,stationary_ships,675.0,
,,2022-04-16,,stationary_ships,666.0,
,,2022-04-17,,stationary_ships,691.0,
,,2022-04-18,,stationary_ships,693.0,
,,2022-04-19,,stationary_ships,701.0,
,,2022-04-20,,stationary_ships,711.0,
,,2022-04-21,,stationary_ships,732.0,
,,2022-04-22,,stationary_ships,707.0,
,,2022-04-23,,stationary_ships,709.0,
,,2022-04-24,,stationary_ships,700.0,
,,2022-04-25,,stationary_ships,689.0,
,,2022-04-26,,stationary_ships,720.0,
,,2022-04-27,,stationary_ships,745.0,
,,2022-04-28,,stationary_ships,723.0,
,,2022-04-29,,stationary_ships,648.0,
,,2022-04-30,,stationary_ships,678.0,
,,2022-05-01,,stationary_ships,671.0,
,,2022-05-02,,stationary_ships,721.0,
,,2022-05-03,,stationary_ships,754.0,
,,2022-05-04,,stationary_ships,791.0,
,,2022-05-05,,stationary_ships,760.0,
,,2022-05-06,,stationary_ships,780.0,
,,2022-05-07,,stationary_ships,712.0,
,,2022-05-08,,stationary_ships,698.0,
,,2022-05-09,,stationary_ships,669.0,
,,2022-05-10,,stationary_ships,652.0,
,,2022-05-11,,stationary_ships,681.0,
,,2022-05-12,,stationary_ships,717.0,
,,2022-05-13,,stationary_ships,717.0,
,,2022-05-14,,stationary_ships,729.0,
,,2022-05-15,,stationary_ships,732.0,
,,2022-05-16,,stationary_ships,733.0,
,,2022-05-17,,stationary_ships,727.0,
,,2022-05-18,,stationary_ships,718.0,
,,2022-05-19,,stationary_ships,717.0,
,,2022-05-20,,stationary_ships,707.0,
,,2022-05-21,,stationary_ships,694.0,
,,2022-05-22,,stationary_ships,698.0,
,,2022-05-23,,stationary_ships,680.0,
,,2022-05-24,,stationary_ships,670.0,
,,2022-05-25,,stationary_ships,650.0,
,,2022-05-26,,stationary_ships,652.0,
,,2022-05-27,,stationary_ships,682.0,
,,2022-05-28,,stationary_ships,677.0,
,,2022-05-29,,stationary_ships,659.0,
,,2022-05-30,,stationary_ships,661.0,
,,2022-05-31,,stationary_ships,645.0,
,,2022-06-01,,stationary_ships,655.0,
,,2022-06-02,,stationary_ships,651.0,
,,2022-06-03,,stationary_ships,662.0,
,,2022-06-04,,stationary_ships,701.0,
,,2022-06-05,,stationary_ships,720.0,
,,2022-06-06,,stationary_ships,689.0,
,,2022-06-07,,stationary_ships,652.0,
,,2022-06-08,,stationary_ships,637.0,
,,2022-06-09,,stationary_ships,629.0,
,,2022-06-10,,stationary_ships,612.0,
,,2022-06-11,,stationary_ships,621.0,
,,2022-06-12,,stationary_ships,610.0,
,,2022-06-13,,stationary_ships,609.0,
,,2022-06-14,,stationary_ships,642.0,
,,2022-06-15,,stationary_ships,626.0,
,,2022-06-16,,stationary_ships,642.0,
,,2022-06-17,,stationary_ships,638.0,
,,2022-06-18,,stationary_ships,600.0,
,,2022-06-19,,stationary_ships,620.0,
,,2022-06-20,,stationary_ships,635.0,
,,2022-06-21,,stationary_ships,647.0,
,,2022-06-22,,stationary_ships,651.0,
,,2022-06-23,,stationary_ships,644.0,
,,2022-06-24,,stationary_ships,626.0,
,,2022-06-25,,stationary_ships,639.0,
,,2022-06-26,,stationary_ships,626.0,
,,2022-06-27,,stationary_ships,662.0,
,,2022-06-28,,stationary_ships,637.0,
,,2022-06-29,,stationary_ships,625.0,
,,2022-06-30,,stationary_ships,635.0,
,,2022-07-01,,stationary_ships,639.0,
,,2022-07-02,,stationary_ships,650.0,
,,2022-07-03,,stationary_ships,690.0,
,,2022-07-04,,stationary_ships,676.0,
,,2022-07-05,,stationary_ships,699.0,
,,2022-07-06,,stationary_ships,676.0,
,,2022-07-07,,stationary_ships,692.0,
,,2022-07-08,,stationary_ships,668.0,
,,2022-07-09,,stationary_ships,646.0,
,,2022-07-10,,stationary_ships,658.0,
,,2022-07-11,,stationary_ships,686.0,
,,2022-07-12,,stationary_ships,680.0,
,,2022-07-13,,stationary_ships,703.0,
,,2022-07-14,,stationary_ships,667.0,
,,2022-07-15,,stationary_ships,715.0,
,,2022-07-16,,stationary_ships,697.0,
,,2022-07-17,,stationary_ships,699.0,
,,2022-07-18,,stationary_ships,697.0,
,,2022-07-19,,stationary_ships,694.0,
,,2022-07-20,,stationary_ships,686.0,
,,2022-07-21,,stationary_ships,715.0,
,,2022-07-22,,stationary_ships,708.0,
,,2022-07-23,,stationary_ships,649.0,
,,2022-07-24,,stationary_ships,647.0,
,,2022-07-25,,stationary_ships,654.0,
,,2022-07-26,,stationary_ships,675.0,
,,2022-07-27,,stationary_ships,708.0,
,,2022-07-28,,stationary_ships,735.0,
,,2022-07-29,,stationary_ships,733.0,
,,2022-07-30,,stationary_ships,661.0,
,,2022-07-31,,stationary_ships,647.0,
,,2022-08-01,,stationary_ships,683.0,
,,2022-08-02,,stationary_ships,677.0,
,,2022-08-03,,stationary_ships,693.0,
,,2022-08-04,,stationary_ships,673.0,
,,2022-08-05,,stationary_ships,685.0,
,,2022-08-06,,stationary_ships,661.0,
,,2022-08-07,,stationary_ships,671.0,
,,2022-08-08,,stationary_ships,700.0,
,,2022-08-09,,stationary_ships,665.0,
,,2022-08-10,,stationary_ships,670.0,
,,2022-08-11,,stationary_ships,655.0,
,,2022-08-12,,stationary_ships,678.0,
,,2022-08-13,,stationary_ships,669.0,
,,2022-08-14,,stationary_ships,690.0,
,,2022-08-15,,stationary_ships,640.0,
,,2022-08-16,,stationary_ships,651.0,
,,2022-08-17,,stationary_ships,707.0,
,,2022-08-18,,stationary_ships,676.0,
,,2022-08-19,,stationary_ships,645.0,
,,2022-08-20,,stationary_ships,660.0,
,,2022-08-21,,stationary_ships,667.0,
,,2022-08-22,,stationary_ships,655.0,
,,2022-08-23,,stationary_ships,656.0,
,,2022-08-24,,stationary_ships,680.0,
,,2022-08-25,,stationary_ships,689.0,
,,2022-08-26,,stationary_ships,675.0,
,,2022-08-27,,stationary_ships,634.0,
,,2022-08-28,,stationary_ships,655.0,
,,2022-08-29,,stationary_ships,658.0,
,,2022-08-30,,stationary_ships,652.0,
,,2022-08-31,,stationary_ships,665.0,
,,2022-09-01,,stationary_ships,667.0,
,,2022-09-02,,stationary_ships,641.0,
,,2022-09-03,,stationary_ships,652.0,
,,2022-09-04,,stationary_ships,660.0,
,,2022-09-05,,stationary_ships,723.0,
,,2022-09-06,,stationary_ships,716.0,
,,2022-09-07,,stationary_ships,662.0,
,,2022-09-08,,stationary_ships,630.0,
,,2022-09-09,,stationary_ships,603.0,
,,2022-09-10,,stationary_ships,653.0,
,,2022-09-11,,stationary_ships,673.0,
,,2022-09-12,,stationary_ships,614.0,
,,2022-09-13,,stationary_ships,586.0,
,,2022-09-14,,stationary_ships,625.0,
,,2022-09-15,,stationary_ships,610.0,
,,2022-09-16,,stationary_ships,588.0,
,,2022-09-17,,stationary_ships,603.0,
,,2022-09-18,,stationary_ships,618.0,
,,2022-09-19,,stationary_ships,701.0,
,,2022-09-20,,stationary_ships,673.0,
,,2022-09-21,,stationary_ships,603.0,
,,2022-09-22,,stationary_ships,601.0,
,,2022-09-23,,stationary_ships,607.0,
,,2022-09-24,,stationary_ships,616.0,
,,2022-09-25,,stationary_ships,587.0,
,,2022-09-26,,stationary_ships,611.0,
,,2022-09-27,,stationary_ships,638.0,
,,2022-09-28,,stationary_ships,650.0,
,,2022-09-29,,stationary_ships,619.0,
,,2022-09-30,,stationary_ships,617.0,
,,2022-10-01,,stationary_ships,593.0,
,,2022-10-02,,stationary_ships,599.0,
,,2022-10-03,,stationary_ships,626.0,
,,2022-10-04,,stationary_ships,650.0,
,,2022-10-05,,stationary_ships,713.0,
,,2022-10-06,,stationary_ships,690.0,
,,2022-10-07,,stationary_ships,676.0,
,,2022-10-08,,stationary_ships,631.0,
,,2022-10-09,,stationary_ships,642.0,
,,2022-10-10,,stationary_ships,624.0,
,,2022-10-11,,stationary_ships,613.0,
,,2022-10-12,,stationary_ships,668.0,
,,2022-10-13,,stationary_ships,698.0,
,,2022-10-14,,stationary_ships,702.0,
,,2022-10-15,,stationary_ships,648.0,
,,2022-10-16,,stationary_ships,658.0,
,,2022-10-17,,stationary_ships,667.0,
,,2022-10-18,,stationary_ships,648.0,
,,2022-10-19,,stationary_ships,727.0,
,,2022-10-20,,stationary_ships,720.0,
,,2022-10-21,,stationary_ships,704.0,
,,2022-10-22,,stationary_ships,675.0,
,,2022-10-23,,stationary_ships,619.0,
,,2022-10-24,,stationary_ships,627.0,
,,2022-10-25,,stationary_ships,623.0,
,,2022-10-26,,stationary_ships,640.0,
,,2022-10-27,,stationary_ships,672.0,
,,2022-10-28,,stationary_ships,644.0,
,,2022-10-29,,stationary_ships,632.0,
,,2022-10-30,,stationary_ships,637.0,
,,2022-10-31,,stationary_ships,639.0,
,,2022-11-01,,stationary_ships,653.0,
,,2022-11-02,,stationary_ships,642.0,
,,2022-11-03,,stationary_ships,593.0,
,,2022-11-04,,stationary_ships,649.0,
,,2022-11-05,,stationary_ships,637.0,
,,2022-11-06,,stationary_ships,642.0,
,,2022-11-07,,stationary_ships,640.0,
,,2022-11-08,,stationary_ships,650.0,
,,2022-11-09,,stationary_ships,595.0,
,,2022-11-10,,stationary_ships,583.0,
,,2022-11-11,,stationary_ships,604.0,
,,2022-11-12,,stationary_ships,607.0,
,,2022-11-13,,stationary_ships,613.0,
,,2022-11-14,,stationary_ships,594.0,
,,2022-11-15,,stationary_ships,601.0,
,,2022-11-16,,stationary_ships,595.0,
,,2022-11-17,,stationary_ships,586.0,
,,2022-11-18,,stationary_ships,590.0,
,,2022-11-19,,stationary_ships,586.0,
,,2022-11-20,,stationary_ships,581.0,
,,2022-11-21,,stationary_ships,600.0,
,,2022-11-22,,stationary_ships,620.0,
,,2022-11-23,,stationary_ships,639.0,
,,2022-11-24,,stationary_ships,619.0,
,,2022-11-25,,stationary_ships,625.0,
,,2022-11-26,,stationary_ships,608.0,
,,2022-11-27,,stationary_ships,637.0,
,,2022-11-28,,stationary_ships,642.0,
,,2022-11-29,,stationary_ships,638.0,
,,2022-11-30,,stationary_ships,669.0,
,,2022-12-01,,stationary_ships,642.0,
,,2022-12-02,,stationary_ships,630.0,
,,2022-12-03,,stationary_ships,643.0,
,,2022-12-04,,stationary_ships,632.0,
,,2022-12-05,,stationary_ships,631.0,
,,2022-12-06,,stationary_ships,663.0,
,,2022-12-07,,stationary_ships,634.0,
,,2022-12-08,,stationary_ships,603.0,
,,2022-12-09,,stationary_ships,637.0,
,,2022-12-10,,stationary_ships,632.0,
,,2022-12-11,,stationary_ships,618.0,
,,2022-12-12,,stationary_ships,605.0,
,,2022-12-13,,stationary_ships,643.0,
,,2022-12-14,,stationary_ships,682.0,
,,2022-12-15,,stationary_ships,648.0,
,,2022-12-16,,stationary_ships,671.0,
,,2022-12-17,,stationary_ships,594.0,
,,2022-12-18,,stationary_ships,625.0,
,,2022-12-19,,stationary_ships,629.0,
,,2022-12-20,,stationary_ships,642.0,
,,2022-12-21,,stationary_ships,642.0,
,,2022-12-22,,stationary_ships,588.0,
,,2022-12-23,,stationary_ships,641.0,
,,2022-12-24,,stationary_ships,672.0,
,,2022-12-25,,stationary_ships,671.0,
,,2022-12-26,,stationary_ships,732.0,
,,2022-12-27,,stationary_ships,798.0,
,,2022-12-28,,stationary_ships,771.0,
,,2022-12-29,,stationary_ships,737.0,
,,2022-12-30,,stationary_ships,712.0,
,,2022-12-31,,stationary_ships,702.0,
,,2023-01-01,,stationary_ships,692.0,
,,2023-01-02,,stationary_ships,790.0,
,,2023-01-03,,stationary_ships,799.0,
,,2023-01-04,,stationary_ships,776.0,
,,2023-01-05,,stationary_ships,745.0,
,,2023-01-06,,stationary_ships,706.0,
,,2023-01-07,,stationary_ships,662.0,
,,2023-01-08,,stationary_ships,663.0,
,,2023-01-09,,stationary_ships,639.0,
,,2023-01-10,,stationary_ships,610.0,
,,2023-01-11,,stationary_ships,626.0,
,,2023-01-12,,stationary_ships,638.0,
,,2023-01-13,,stationary_ships,683.0,
,,2023-01-14,,stationary_ships,683.0,
,,2023-01-15,,stationary_ships,636.0,
,,2023-01-16,,stationary_ships,664.0,
,,2023-01-17,,stationary_ships,608.0,
,,2023-01-18,,stationary_ships,642.0,
,,2023-01-19,,stationary_ships,641.0,
,,2023-01-20,,stationary_ships,616.0,
,,2023-01-21,,stationary_ships,628.0,
,,2023-01-22,,stationary_ships,698.0,
,,2023-01-23,,stationary_ships,684.0,
,,2023-01-24,,stationary_ships,707.0,
,,2023-01-25,,stationary_ships,704.0,
,,2023-01-26,,stationary_ships,694.0,
,,2023-01-27,,stationary_ships,690.0,
,,2023-01-28,,stationary_ships,732.0,
,,2023-01-29,,stationary_ships,722.0,
,,2023-01-30,,stationary_ships,709.0,
,,2023-01-31,,stationary_ships,699.0,
,,2023-02-01,,stationary_ships,725.0,
,,2023-02-02,,stationary_ships,764.0,
,,2023-02-03,,stationary_ships,748.0,
,,2023-02-04,,stationary_ships,726.0,
,,2023-02-05,,stationary_ships,745.0,
,,2023-02-06,,stationary_ships,747.0,
,,2023-02-07,,stationary_ships,756.0,
,,2023-02-08,,stationary_ships,742.0,
,,2023-02-09,,stationary_ships,740.0,
,,2023-02-10,,stationary_ships,726.0,
,,2023-02-11,,stationary_ships,713.0,
,,2023-02-12,,stationary_ships,665.0,
,,2023-02-13,,stationary_ships,671.0,
,,2023-02-14,,stationary_ships,691.0,
,,2023-02-15,,stationary_ships,663.0,
,,2023-02-16,,stationary_ships,684.0,
,,2023-02-17,,stationary_ships,651.0,
,,2023-02-18,,stationary_ships,698.0,
,,2023-02-19,,stationary_ships,685.0,
,,2023-02-20,,stationary_ships,710.0,
,,2023-02-21,,stationary_ships,694.0,
,,2023-02-22,,stationary_ships,681.0,
,,2023-02-23,,stationary_ships,658.0,
,,2023-02-24,,stationary_ships,662.0,
,,2023-02-25,,stationary_ships,646.0,
,,2023-02-26,,stationary_ships,641.0,
,,2023-02-27,,stationary_ships,673.0,
,,2023-02-28,,stationary_ships,655.0,
,,2023-03-01,,stationary_ships,644.0,
,,2023-03-02,,stationary_ships,638.0,
,,2023-03-03,,stationary_ships,614.0,
,,2023-03-04,,stationary_ships,622.0,
,,2023-03-05,,stationary_ships,619.0,
,,2023-03-06,,stationary_ships,649.0,
,,2023-03-07,,stationary_ships,602.0,
,,2023-03-08,,stationary_ships,599.0,
,,2023-03-09,,stationary_ships,628.0,
,,2023-03-10,,stationary_ships,587.0,
,,2023-03-11,,stationary_ships,624.0,
,,2023-03-12,,stationary_ships,638.0,
,,2023-03-13,,stationary_ships,645.0,
,,2023-03-14,,stationary_ships,660.0,
,,2023-03-15,,stationary_ships,644.0,
,,2023-03-16,,stationary_ships,658.0,
,,2023-03-17,,stationary_ships,613.0,
,,2023-03-18,,stationary_ships,615.0,
,,2023-03-19,,stationary_ships,606.0,
,,2023-03-20,,stationary_ships,570.0,
,,2023-03-21,,stationary_ships,613.0,
,,2023-03-22,,stationary_ships,642.0,
,,2023-03-23,,stationary_ships,612.0,
,,2023-03-24,,stationary_ships,629.0,
,,2023-03-25,,stationary_ships,576.0,
,,2023-03-26,,stationary_ships,585.0,
,,2023-03-27,,stationary_ships,636.0,
,,2023-03-28,,stationary_ships,635.0,
,,2023-03-29,,stationary_ships,606.0,
,,2023-03-30,,stationary_ships,602.0,
,,2023-03-31,,stationary_ships,609.0,
,,2023-04-01,,stationary_ships,611.0,
,,2023-04-02,,stationary_ships,612.0,
,,2023-04-03,,stationary_ships,550.0,
,,2023-04-04,,stationary_ships,629.0,
,,2023-04-05,,stationary_ships,633.0,
,,2023-04-06,,stationary_ships,612.0,
,,2023-04-07,,stationary_ships,612.0,
,,2023-04-08,,stationary_ships,585.0,
,,2023-04-09,,stationary_ships,601.0,
,,2023-04-10,,stationary_ships,601.0,
,,2023-04-11,,stationary_ships,603.0,
,,2023-04-12,,stationary_ships,632.0,
,,2023-04-13,,stationary_ships,641.0,
,,2023-04-14,,stationary_ships,590.0,
,,2023-04-15,,stationary_ships,552.0,
,,2023-04-16,,stationary_ships,583.0,
,,2023-04-17,,stationary_ships,630.0,
,,2023-04-18,,stationary_ships,629.0,
,,2023-04-19,,stationary_ships,608.0,
,,2023-04-20,,stationary_ships,599.0,
,,2023-04-21,,stationary_ships,603.0,
,,2023-04-22,,stationary_ships,626.0,
,,2023-04-23,,stationary_ships,661.0,
,,2023-04-24,,stationary_ships,651.0,
,,2023-04-25,,stationary_ships,645.0,
,,2023-04-26,,stationary_ships,633.0,
,,2023-04-27,,stationary_ships,639.0,
,,2023-04-28,,stationary_ships,614.0,
,,2023-04-29,,stationary_ships,549.0,
,,2023-04-30,,stationary_ships,591.0,
,,2023-05-01,,stationary_ships,594.0,
,,2023-05-02,,stationary_ships,597.0,
,,2023-05-03,,stationary_ships,597.0,
,,2023-05-04,,stationary_ships,613.0,
,,2023-05-05,,stationary_ships,612.0,
,,2023-05-06,,stationary_ships,597.0,
,,2023-05-07,,stationary_ships,572.0,
,,2023-05-08,,stationary_ships,589.0,
,,2023-05-09,,stationary_ships,587.0,
,,2023-05-10,,stationary_ships,590.0,
,,2023-05-11,,stationary_ships,601.0,
,,2023-05-12,,stationary_ships,566.0,
,,2023-05-13,,stationary_ships,583.0,
,,2023-05-14,,stationary_ships,560.0,
,,2023-05-15,,stationary_ships,556.0,
,,2023-05-16,,stationary_ships,570.0,
,,2023-05-17,,stationary_ships,586.0,
,,2023-05-18,,stationary_ships,572.0,
,,2023-05-19,,stationary_ships,576.0,
,,2023-05-20,,stationary_ships,581.0,
,,2023-05-21,,stationary_ships,557.0,
,,2023-05-22,,stationary_ships,563.0,
,,2023-05-23,,stationary_ships,576.0,
,,2023-05-24,,stationary_ships,538.0,
,,2023-05-25,,stationary_ships,524.0,
,,2023-05-26,,stationary_ships,529.0,
,,2023-05-27,,stationary_ships,547.0,
,,2023-05-28,,stationary_ships,554.0,
,,2023-05-29,,stationary_ships,563.0,
,,2023-05-30,,stationary_ships,558.0,
,,2023-05-31,,stationary_ships,507.0,
,,2023-06-01,,stationary_ships,534.0,
,,2023-06-02,,stationary_ships,580.0,
,,2023-06-03,,stationary_ships,512.0,
,,2023-06-04,,stationary_ships,583.0,
,,2023-06-05,,stationary_ships,607.0,
,,2023-06-06,,stationary_ships,586.0,
,,2023-06-07,,stationary_ships,572.0,
,,2023-06-08,,stationary_ships,571.0,
,,2023-06-09,,stationary_ships,576.0,
,,2023-06-10,,stationary_ships,543.0,
,,2023-06-11,,stationary_ships,528.0,
,,2023-06-12,,stationary_ships,583.0,
,,2023-06-13,,stationary_ships,582.0,
,,2023-06-14,,stationary_ships,575.0,
,,2023-06-15,,stationary_ships,576.0,
,,2023-06-16,,stationary_ships,562.0,
,,2023-06-17,,stationary_ships,550.0,
,,2023-06-18,,stationary_ships,517.0,
,,2023-06-19,,stationary_ships,530.0,
,,2023-06-20,,stationary_ships,563.0,
,,2023-06-21,,stationary_ships,561.0,
,,2023-06-22,,stationary_ships,539.0,
,,2023-06-23,,stationary_ships,549.0,
,,2023-06-24,,stationary_ships,541.0,
,,2023-06-25,,stationary_ships,512.0,
,,2023-06-26,,stationary_ships,540.0,
,,2023-06-27,,stationary_ships,557.0,
,,2023-06-28,,stationary_ships,580.0,
,,2023-06-29,,stationary_ships,569.0,
,,2023-06-30,,stationary_ships,618.0,
,,2023-07-01,,stationary_ships,576.0,
,,2023-07-02,,stationary_ships,608.0,
,,2023-07-03,,stationary_ships,613.0,
,,2023-07-04,,stationary_ships,582.0,
,,2023-07-05,,stationary_ships,576.0,
,,2023-07-06,,stationary_ships,636.0,
,,2023-07-07,,stationary_ships,598.0,
,,2023-07-08,,stationary_ships,579.0,
,,2023-07-09,,stationary_ships,563.0,
,,2023-07-10,,stationary_ships,544.0,
,,2023-07-11,,stationary_ships,560.0,
,,2023-07-12,,stationary_ships,589.0,
,,2023-07-13,,stationary_ships,605.0,
,,2023-07-14,,stationary_ships,569.0,
,,2023-07-15,,stationary_ships,549.0,
,,2023-07-16,,stationary_ships,548.0,
,,2023-07-17,,stationary_ships,592.0,
,,2023-07-18,,stationary_ships,548.0,
,,2023-07-19,,stationary_ships,553.0,
,,2023-07-20,,stationary_ships,559.0,
,,2023-07-21,,stationary_ships,577.0,
,,2023-07-22,,stationary_ships,565.0,
,,2023-07-23,,stationary_ships,560.0,
,,2023-07-24,,stationary_ships,576.0,
,,2023-07-25,,stationary_ships,587.0,
,,2023-07-26,,stationary_ships,593.0,
,,2023-07-27,,stationary_ships,625.0,
,,2023-07-28,,stationary_ships,617.0,
,,2023-07-29,,stationary_ships,599.0,
,,2023-07-30,,stationary_ships,565.0,
,,2023-07-31,,stationary_ships,558.0,
,,2023-08-01,,stationary_ships,619.0,
,,2023-08-02,,stationary_ships,596.0,
,,2023-08-03,,stationary_ships,619.0,
,,2023-08-04,,stationary_ships,645.0,
,,2023-08-05,,stationary_ships,612.0,
,,2023-08-06,,stationary_ships,561.0,
,,2023-08-07,,stationary_ships,567.0,
,,2023-08-08,,stationary_ships,601.0,
,,2023-08-09,,stationary_ships,617.0,
,,2023-08-10,,stationary_ships,602.0,
,,2023-08-11,,stationary_ships,602.0,
,,2023-08-12,,stationary_ships,591.0,
,,2023-08-13,,stationary_ships,630.0,
,,2023-08-14,,stationary_ships,619.0,
,,2023-08-15,,stationary_ships,612.0,
,,2023-08-16,,stationary_ships,641.0,
,,2023-08-17,,stationary_ships,623.0,
,,2023-08-18,,stationary_ships,598.0,
,,2023-08-19,,stationary_ships,602.0,
,,2023-08-20,,stationary_ships,576.0,
,,2023-08-21,,stationary_ships,589.0,
,,2023-08-22,,stationary_ships,602.0,
,,2023-08-23,,stationary_ships,607.0,
,,2023-08-24,,stationary_ships,608.0,
,,2023-08-25,,stationary_ships,591.0,
,,2023-08-26,,stationary_ships,568.0,
,,2023-08-27,,stationary_ships,613.0,
,,2023-08-28,,stationary_ships,581.0,
,,2023-08-29,,stationary_ships,580.0,
,,2023-08-30,,stationary_ships,569.0,
,,2023-08-31,,stationary_ships,575.0,
,,2023-09-01,,stationary_ships,560.0,
,,2023-09-02,,stationary_ships,543.0,
,,2023-09-03,,stationary_ships,560.0,
,,2023-09-04,,stationary_ships,582.0,
,,2023-09-05,,stationary_ships,613.0,
,,2023-09-06,,stationary_ships,626.0,
,,2023-09-07,,stationary_ships,593.0,
,,2023-09-08,,stationary_ships,594.0,
,,2023-09-09,,stationary_ships,580.0,
,,2023-09-10,,stationary_ships,543.0,
,,2023-09-11,,stationary_ships,571.0,
,,2023-09-12,,stationary_ships,596.0,
,,2023-09-13,,stationary_ships,607.0,
,,2023-09-14,,stationary_ships,568.0,
,,2023-09-15,,stationary_ships,579.0,
,,2023-09-16,,stationary_ships,566.0,
,,2023-09-17,,stationary_ships,535.0,
,,2023-09-18,,stationary_ships,512.0,
,,2023-09-19,,stationary_ships,571.0,
,,2023-09-20,,stationary_ships,621.0,
,,2023-09-21,,stationary_ships,599.0,
,,2023-09-22,,stationary_ships,618.0,
,,2023-09-23,,stationary_ships,589.0,
,,2023-09-24,,stationary_ships,595.0,
,,2023-09-25,,stationary_ships,577.0,
,,2023-09-26,,stationary_ships,585.0,
,,2023-09-27,,stationary_ships,654.0,
,,2023-09-28,,stationary_ships,630.0,
,,2023-09-29,,stationary_ships,625.0,
,,2023-09-30,,stationary_ships,631.0,
,,2023-10-01,,stationary_ships,593.0,
,,2023-10-02,,stationary_ships,579.0,
,,2023-10-03,,stationary_ships,603.0,
,,2023-10-04,,stationary_ships,606.0,
,,2023-10-05,,stationary_ships,666.0,
,,2023-10-06,,stationary_ships,655.0,
,,2023-10-07,,stationary_ships,678.0,
,,2023-10-08,,stationary_ships,680.0,
,,2023-10-09,,stationary_ships,706.0,
,,2023-10-10,,stationary_ships,689.0,
,,2023-10-11,,stationary_ships,697.0,
,,2023-10-12,,stationary_ships,740.0,
,,2023-10-13,,stationary_ships,669.0,
,,2023-10-14,,stationary_ships,661.0,
,,2023-10-15,,stationary_ships,612.0,
,,2023-10-16,,stationary_ships,660.0,
,,2023-10-17,,stationary_ships,684.0,
,,2023-10-18,,stationary_ships,649.0,
,,2023-10-19,,stationary_ships,674.0,
,,2023-10-20,,stationary_ships,717.0,
,,2023-10-21,,stationary_ships,712.0,
,,2023-10-22,,stationary_ships,669.0,
,,2023-10-23,,stationary_ships,659.0,
,,2023-10-24,,stationary_ships,704.0,
,,2023-10-25,,stationary_ships,649.0,
,,2023-10-26,,stationary_ships,647.0,
,,2023-10-27,,stationary_ships,682.0,
,,2023-10-28,,stationary_ships,643.0,
,,2023-10-29,,stationary_ships,645.0,
,,2023-10-30,,stationary_ships,646.0,
,,2023-10-31,,stationary_ships,639.0,
,,2023-11-01,,stationary_ships,645.0,
,,2023-11-02,,stationary_ships,625.0,
,,2023-11-03,,stationary_ships,668.0,
,,2023-11-04,,stationary_ships,700.0,
,,2023-11-05,,stationary_ships,698.0,
,,2023-11-06,,stationary_ships,682.0,
,,2023-11-07,,stationary_ships,641.0,
,,2023-11-08,,stationary_ships,647.0,
,,2023-11-09,,stationary_ships,637.0,
,,2023-11-10,,stationary_ships,611.0,
,,2023-11-11,,stationary_ships,613.0,
,,2023-11-12,,stationary_ships,637.0,
,,2023-11-13,,stationary_ships,631.0,
,,2023-11-14,,stationary_ships,639.0,
,,2023-11-15,,stationary_ships,631.0,
,,2023-11-16,,stationary_ships,638.0,
,,2023-11-17,,stationary_ships,649.0,
,,2023-11-18,,stationary_ships,621.0,
,,2023-11-19,,stationary_ships,656.0,
,,2023-11-20,,stationary_ships,697.0,
,,2023-11-21,,stationary_ships,668.0,
,,2023-11-22,,stationary_ships,631.0,
,,2023-11-23,,stationary_ships,615.0,
,,2023-11-24,,stationary_ships,627.0,
,,2023-11-25,,stationary_ships,646.0,
,,2023-11-26,,stationary_ships,615.0,
,,2023-11-27,,stationary_ships,680.0,
,,2023-11-28,,stationary_ships,675.0,
,,2023-11-29,,stationary_ships,659.0,
,,2023-11-30,,stationary_ships,651.0,
,,2023-12-01,,stationary_ships,656.0,
,,2023-12-02,,stationary_ships,645.0,
,,2023-12-03,,stationary_ships,626.0,
,,2023-12-04,,stationary_ships,654.0,
,,2023-12-05,,stationary_ships,646.0,
,,2023-12-06,,stationary_ships,670.0,
,,2023-12-07,,stationary_ships,648.0,
,,2023-12-08,,stationary_ships,642.0,
,,2023-12-09,,stationary_ships,633.0,
,,2023-12-10,,stationary_ships,629.0,
,,2023-12-11,,stationary_ships,637.0,
,,2023-12-12,,stationary_ships,647.0,
,,2023-12-13,,stationary_ships,653.0,
,,2023-12-14,,stationary_ships,635.0,
,,2023-12-15,,stationary_ships,626.0,
,,2023-12-16,,stationary_ships,665.0,
,,2023-12-17,,stationary_ships,713.0,
