ticker,cik,fiscal_year,shares_outstanding,total_assets,total_liab,deposits,equity,liab_current,longterm_debt,net_income,interest_expense
PLUS,1022408,2023,26090418.0,1414826000.0,632561000.0,,782265000.0,561326000.0,,119356000.0,4133000.0
PLUS,1022408,2024,26090418.0,1653469000.0,751690000.0,,901779000.0,656990000.0,,115776000.0,3777000.0
PLUS,1022408,2025,26090418.0,1884805000.0,907182000.0,,977623000.0,797883000.0,38773000.0,107978000.0,
PLUS,1022408,2026,26090418.0,1800952000.0,731982000.0,,1068970000.0,638143000.0,,132636000.0,
PM,1413329,2015,1558613439.0,33956000000.0,45432000000.0,,-13244000000.0,15386000000.0,,1249000000.0,1132000000.0
PM,1413329,2016,1558613439.0,36851000000.0,47751000000.0,,-12688000000.0,16467000000.0,,1711000000.0,1069000000.0
PM,1413329,2017,1558613439.0,42968000000.0,53198000000.0,,-12086000000.0,15962000000.0,,694000000.0,1096000000.0
PM,1413329,2018,1558613439.0,39801000000.0,50540000000.0,,-12459000000.0,17191000000.0,,1910000000.0,855000000.0
PM,1413329,2019,1558613439.0,42875000000.0,52474000000.0,,-11577000000.0,18833000000.0,,1616000000.0,796000000.0
PM,1413329,2020,1558613439.0,44815000000.0,55446000000.0,,-12567000000.0,19615000000.0,,1976000000.0,728000000.0
PM,1413329,2021,1558613439.0,41290000000.0,49498000000.0,,-10106000000.0,19255000000.0,,9109000000.0,737000000.0
PM,1413329,2022,1558613439.0,61681000000.0,67992000000.0,,-8957000000.0,27336000000.0,,9048000000.0,768000000.0
PM,1413329,2023,1558613439.0,65304000000.0,74750000000.0,,-11225000000.0,26383000000.0,,7813000000.0,1526000000.0
PM,1413329,2024,1558613439.0,61784000000.0,71654000000.0,,-11750000000.0,22915000000.0,,7057000000.0,
PM,1413329,2025,1558613439.0,69185000000.0,77213000000.0,,-9994000000.0,25427000000.0,,11348000000.0,
PNC,713676,2015,398943667.0,358493000000.0,312513000000.0,249002000000.0,44710000000.0,,,,1045000000.0
PNC,713676,2016,398943667.0,366380000000.0,319526000000.0,257164000000.0,45699000000.0,,,,1261000000.0
PNC,713676,2017,398943667.0,380768000000.0,333183000000.0,265053000000.0,47513000000.0,,,,1706000000.0
PNC,713676,2018,398943667.0,382315000000.0,334545000000.0,267839000000.0,47728000000.0,,,,2861000000.0
PNC,713676,2019,398943667.0,410295000000.0,360952000000.0,288540000000.0,49314000000.0,,,,3797000000.0
PNC,713676,2020,398943667.0,466679000000.0,412638000000.0,365345000000.0,54010000000.0,,,,1361000000.0
PNC,713676,2021,398943667.0,557191000000.0,501465000000.0,457278000000.0,55695000000.0,,,,487000000.0
PNC,713676,2022,398943667.0,557263000000.0,511451000000.0,436282000000.0,45774000000.0,,58726000000.0,,2422000000.0
PNC,713676,2023,398943667.0,561580000000.0,510439000000.0,421418000000.0,51105000000.0,,72737000000.0,,10392000000.0
PNC,713676,2024,398943667.0,560038000000.0,505569000000.0,426738000000.0,54425000000.0,,61673000000.0,,
PNC,713676,2025,398943667.0,573572000000.0,512936000000.0,440866000000.0,60585000000.0,,57101000000.0,,
PNFP,2082866,2025,151112640.0,57706053000.0,50662338000.0,,7043715000.0,,,641865000.0,
POOL,945841,2015,,936031000.0,677623000.0,,255743000.0,304845000.0,328015000.0,2486000.0,
POOL,945841,2016,,994095000.0,786598000.0,,205210000.0,296220000.0,436937000.0,2615000.0,
POOL,945841,2017,,1101062000.0,877916000.0,,223146000.0,321566000.0,508815000.0,25665000.0,
POOL,945841,2018,,1240871000.0,1017281000.0,,223590000.0,305610000.0,657593000.0,16811000.0,
POOL,945841,2019,,1483266000.0,1073086000.0,,410180000.0,390846000.0,499662000.0,261575000.0,
POOL,945841,2020,,1739670000.0,1100200000.0,,639470000.0,483249000.0,404149000.0,59174000.0,
POOL,945841,2021,,3230131000.0,2158738000.0,,1071393000.0,744416000.0,1171578000.0,107609000.0,
POOL,945841,2022,,3565437000.0,2330243000.0,,1235194000.0,675714000.0,1361761000.0,71863000.0,
POOL,945841,2023,,3428068000.0,2115281000.0,,1312787000.0,770766000.0,1015117000.0,51437000.0,
POOL,945841,2024,,3368184000.0,2094719000.0,,1273465000.0,844186000.0,900883000.0,434325000.0,
POOL,945841,2025,,3626126000.0,2440897000.0,,1185229000.0,880285000.0,1186424000.0,406404000.0,
POST,1530950,2015,43956805.0,9220400000.0,6244400000.0,,2976000000.0,611000000.0,4511400000.0,-72500000.0,287500000.0
POST,1530950,2016,43956805.0,9360600000.0,6352000000.0,,3008600000.0,634000000.0,4551200000.0,-37000000.0,306500000.0
POST,1530950,2017,43956805.0,11876800000.0,9087100000.0,,2780000000.0,704400000.0,7149100000.0,14200000.0,314800000.0
POST,1530950,2018,43956805.0,13057500000.0,9997000000.0,,3050400000.0,792100000.0,7232100000.0,-15600000.0,387300000.0
POST,1530950,2019,43956805.0,11951600000.0,9014300000.0,,2925900000.0,802900000.0,7066000000.0,-61100000.0,322400000.0
POST,1530950,2020,43956805.0,12146700000.0,9317700000.0,,2854500000.0,974400000.0,6959000000.0,57000000.0,388600000.0
POST,1530950,2021,43956805.0,12414700000.0,9355500000.0,,2742400000.0,1049200000.0,6922800000.0,166700000.0,375800000.0
POST,1530950,2022,43956805.0,11308000000.0,7735700000.0,,3254000000.0,823800000.0,5956600000.0,756600000.0,317800000.0
POST,1530950,2023,43956805.0,11646700000.0,7795400000.0,,3842100000.0,805300000.0,6039000000.0,301300000.0,279100000.0
POST,1530950,2024,43956805.0,13528400000.0,9764600000.0,,3753100000.0,1213100000.0,7421700000.0,335700000.0,361400000.0
POWW,1015383,2015,116015357.0,,,,-318815.0,318815.0,,-20031.0,-15861.0
POWW,1015383,2016,116015357.0,,625575.0,,-625575.0,625575.0,,-333488.0,-14094.0
POWW,1015383,2017,116015357.0,4917504.0,,,2503957.0,2413547.0,,-5788901.0,532752.0
POWW,1015383,2019,116015357.0,43587164.0,14058231.0,,29528933.0,4482375.0,,-11709412.0,
POWW,1015383,2020,116015357.0,41105736.0,21846943.0,,19258793.0,12225609.0,,-14556680.0,
POWW,1015383,2021,116015357.0,179379341.0,19031812.0,,160347529.0,12098493.0,,-7812294.0,
POWW,1015383,2022,116015357.0,414178313.0,39874747.0,,374303566.0,35823311.0,,33247436.0,
POWW,1015383,2023,116015357.0,412335387.0,39739302.0,,372596085.0,25463399.0,,-4596038.0,
POWW,1015383,2024,116015357.0,403039335.0,44989484.0,1600000.0,358049851.0,30975049.0,20000000.0,-5217802.0,
POWW,1015383,2025,116015357.0,297329629.0,75303066.0,,222026563.0,62092917.0,,-130833600.0,
POWW,1015383,2026,116015357.0,267483770.0,32528667.0,,234955103.0,20720534.0,,-3537641.0,
PRG,1808834,2020,39831633.0,1317404000.0,331268000.0,,986136000.0,,50000000.0,40818000.0,187000.0
PRG,1808834,2021,39831633.0,1621761000.0,942353000.0,,679408000.0,,589654000.0,243557000.0,5323000.0
PRG,1808834,2022,39831633.0,1491909000.0,921448000.0,,570461000.0,,590966000.0,98709000.0,37401000.0
PRG,1808834,2023,39831633.0,1491255000.0,899924000.0,,591331000.0,,592265000.0,138838000.0,
PRG,1808834,2024,39831633.0,1513767000.0,863486000.0,,650281000.0,,643563000.0,197249000.0,
PRG,1808834,2025,39831633.0,1610408000.0,863991000.0,,746417000.0,,594861000.0,146788000.0,
PRI,1475922,2015,30777350.0,10612119000.0,9466347000.0,,,,,,33507000.0
PRI,1475922,2016,30777350.0,11438943000.0,10217569000.0,,1221374000.0,,,56873000.0,28691000.0
PRI,1475922,2017,30777350.0,12460703000.0,11041602000.0,,1419101000.0,,,168443000.0,28488000.0
PRI,1475922,2018,30777350.0,12595048000.0,11133535000.0,,1461513000.0,,,86541000.0,28809000.0
PRI,1475922,2019,30777350.0,13688531000.0,12036040000.0,,1652491000.0,,,93557000.0,28811000.0
PRI,1475922,2020,30777350.0,14905285000.0,13069400000.0,,1835885000.0,,,386164000.0,28839000.0
PRI,1475922,2021,30777350.0,16123223000.0,14033440000.0,,2082512000.0,,,373357000.0,30618000.0
PRI,1475922,2022,30777350.0,15348877000.0,13627378000.0,,1721499000.0,,,373012000.0,27237000.0
PRI,1475922,2023,30777350.0,15027732000.0,12961765000.0,,2065967000.0,,,576601000.0,26594000.0
PRI,1475922,2024,30777350.0,14582022000.0,12322981000.0,,2259041000.0,,,470518000.0,
PRI,1475922,2025,30777350.0,15012336000.0,12566434000.0,,2445902000.0,,,,
PRK,805676,2015,18064161.0,7311354000.0,6597999000.0,5347642000.0,,,738105000.0,81012000.0,37442000.0
PRK,805676,2016,18064161.0,7467586000.0,6725346000.0,5521956000.0,,,694281000.0,86135000.0,38172000.0
PRK,805676,2017,18064161.0,7537620000.0,6781519000.0,5817326000.0,,,500000000.0,84242000.0,42665000.0
PRK,805676,2018,18064161.0,7804308000.0,6971802000.0,6260860000.0,,,400000000.0,110387000.0,43903000.0
PRK,805676,2019,18064161.0,8558377000.0,7589363000.0,7052612000.0,,,192500000.0,23936000.0,14820000.0
PRK,805676,2020,18064161.0,9279021000.0,8238765000.0,7572358000.0,,,32500000.0,45200000.0,5479000.0
PRK,805676,2021,18064161.0,9560254000.0,8449495000.0,7904528000.0,,,,153945000.0,15960000.0
PRK,805676,2022,18064161.0,9854993000.0,8785767000.0,8234715000.0,,,,148351000.0,31188000.0
PRK,805676,2023,18064161.0,9836453000.0,8691160000.0,8042566000.0,,,,126734000.0,98557000.0
PRK,805676,2024,18064161.0,9805350000.0,8561502000.0,8143526000.0,,,,151420000.0,
PRK,805676,2025,18064161.0,9805013000.0,8452220000.0,8243713000.0,,,,180073000.0,
PRU,1137774,2015,345000000.0,757388000000.0,715465000000.0,,41890000000.0,,19727000000.0,735000000.0,1306000000.0
PRU,1137774,2016,345000000.0,783962000000.0,737874000000.0,,45863000000.0,,18041000000.0,284000000.0,1320000000.0
PRU,1137774,2017,345000000.0,831921000000.0,777577000000.0,,54069000000.0,,17172000000.0,3765000000.0,1327000000.0
PRU,1137774,2018,345000000.0,815078000000.0,766047000000.0,,48617000000.0,,17378000000.0,842000000.0,1420000000.0
PRU,1137774,2019,345000000.0,896552000000.0,832833000000.0,,63115000000.0,,18646000000.0,1128000000.0,1550000000.0
PRU,1137774,2020,345000000.0,940722000000.0,872512000000.0,,67425000000.0,,19718000000.0,819000000.0,1574000000.0
PRU,1137774,2021,345000000.0,937582000000.0,874974000000.0,,61876000000.0,,18622000000.0,7724000000.0,1478000000.0
PRU,1137774,2022,345000000.0,689917000000.0,672709000000.0,,16250000000.0,,19908000000.0,-1438000000.0,1596000000.0
PRU,1137774,2023,345000000.0,721123000000.0,691336000000.0,,27820000000.0,,18882000000.0,1317000000.0,1762000000.0
PRU,1137774,2024,345000000.0,735587000000.0,705461000000.0,,27872000000.0,,19187000000.0,2727000000.0,2030000000.0
PRU,1137774,2025,345000000.0,773740000000.0,738159000000.0,,32438000000.0,,18856000000.0,3576000000.0,
PSIX,1137091,2015,23065450.0,359936000.0,253639000.0,,106297000.0,99262000.0,53820000.0,1704000.0,4327000.0
PSIX,1137091,2017,23065450.0,247019000.0,214847000.0,,32172000.0,126654000.0,54439000.0,-6130000.0,1703000.0
PSIX,1137091,2018,23065450.0,289882000.0,308460000.0,,-18578000.0,220631000.0,54712000.0,-9898000.0,2203000.0
PSIX,1137091,2019,23065450.0,313672000.0,285175000.0,,28497000.0,181587000.0,55657000.0,8248000.0,7871000.0
PSIX,1137091,2020,23065450.0,283977000.0,277880000.0,,6097000.0,239476000.0,781000.0,-22982000.0,5714000.0
PSIX,1137091,2021,23065450.0,300538000.0,342561000.0,,-42023000.0,283311000.0,25636000.0,-48472000.0,7307000.0
PSIX,1137091,2022,23065450.0,319913000.0,350285000.0,,-30372000.0,319267000.0,5029000.0,11270000.0,13028000.0
PSIX,1137091,2023,23065450.0,284303000.0,288220000.0,,-3917000.0,248301000.0,90000.0,26306000.0,17069000.0
PSIX,1137091,2024,23065450.0,328182000.0,262932000.0,,65250000.0,227567000.0,38000.0,69279000.0,
PSIX,1137091,2025,23065450.0,424745000.0,246136000.0,,178609000.0,92278000.0,10000.0,113987000.0,
PSX,1534701,2015,399020916.0,48580000000.0,24642000000.0,,23100000000.0,7531000000.0,1100000000.0,4227000000.0,
PSX,1534701,2016,399020916.0,51653000000.0,27928000000.0,,22390000000.0,9463000000.0,,163000000.0,
PSX,1534701,2017,399020916.0,54371000000.0,26943000000.0,,25085000000.0,10107000000.0,,3198000000.0,
PSX,1534701,2018,399020916.0,54302000000.0,27149000000.0,,24653000000.0,8935000000.0,,2240000000.0,
PSX,1534701,2019,399020916.0,58720000000.0,31551000000.0,,24910000000.0,11646000000.0,,736000000.0,
PSX,1534701,2020,399020916.0,54721000000.0,33198000000.0,,18984000000.0,9518000000.0,,-539000000.0,
PSX,1534701,2021,399020916.0,55594000000.0,33957000000.0,,19166000000.0,12801000000.0,,1317000000.0,
PSX,1534701,2022,399020916.0,76442000000.0,42336000000.0,,29494000000.0,15889000000.0,,11024000000.0,
PSX,1534701,2023,399020916.0,75501000000.0,43851000000.0,,30583000000.0,15856000000.0,,7015000000.0,
PSX,1534701,2024,399020916.0,72582000000.0,44119000000.0,,27408000000.0,15087000000.0,,2117000000.0,
PSX,1534701,2025,399020916.0,73680000000.0,43439000000.0,,29093000000.0,13326000000.0,,4403000000.0,
PYPL,1633917,2015,,28881000000.0,15122000000.0,,13759000000.0,13617000000.0,,367000000.0,
PYPL,1633917,2016,,33103000000.0,18391000000.0,,14712000000.0,16878000000.0,,390000000.0,
PYPL,1633917,2017,,40774000000.0,24780000000.0,,15994000000.0,22863000000.0,,620000000.0,
PYPL,1633917,2018,,43332000000.0,27946000000.0,,15386000000.0,25904000000.0,,584000000.0,77000000.0
PYPL,1633917,2019,,51333000000.0,34404000000.0,,16885000000.0,26919000000.0,4965000000.0,507000000.0,115000000.0
PYPL,1633917,2020,,70379000000.0,50316000000.0,,20019000000.0,38447000000.0,8939000000.0,1567000000.0,209000000.0
PYPL,1633917,2021,,75803000000.0,54076000000.0,,21727000000.0,43029000000.0,8049000000.0,4169000000.0,232000000.0
PYPL,1633917,2022,,78717000000.0,58443000000.0,,20274000000.0,45101000000.0,10417000000.0,2419000000.0,304000000.0
PYPL,1633917,2023,,82166000000.0,61115000000.0,,21051000000.0,48466000000.0,9676000000.0,4246000000.0,347000000.0
PYPL,1633917,2024,,81611000000.0,61194000000.0,,20417000000.0,48376000000.0,9879000000.0,4147000000.0,
PYPL,1633917,2025,,80173000000.0,59917000000.0,,20256000000.0,46443000000.0,9987000000.0,5233000000.0,
RCL,884887,2016,267452084.0,22310324000.0,,,9121412000.0,4441601000.0,,261086000.0,307370000.0
RCL,884887,2017,267452084.0,22296317000.0,,,10702303000.0,4790264000.0,,288039000.0,299982000.0
RCL,884887,2018,267452084.0,27698270000.0,16050789000.0,,11105461000.0,7112165000.0,,315703000.0,333672000.0
RCL,884887,2019,267452084.0,30320284000.0,17586457000.0,,12163846000.0,7952896000.0,,273136000.0,408513000.0
RCL,884887,2020,267452084.0,32465187000.0,23704518000.0,,8760669000.0,4537121000.0,,-1366935000.0,844238000.0
RCL,884887,2021,267452084.0,32258355000.0,27172799000.0,,5085556000.0,7285683000.0,,-5260499000.0,1291753000.0
RCL,884887,2022,267452084.0,33776361000.0,30907549000.0,,2868812000.0,8573464000.0,,-2155962000.0,1364162000.0
RCL,884887,2023,267452084.0,35131000000.0,30232000000.0,,4724000000.0,9401000000.0,,1697000000.0,1402000000.0
RCL,884887,2024,267452084.0,37070000000.0,29335000000.0,,7563000000.0,9817000000.0,,2877000000.0,
RCL,884887,2025,267452084.0,41619000000.0,31374000000.0,,10037000000.0,12055000000.0,,4268000000.0,
RDN,890926,2015,132301318.0,5642100000.0,3145169000.0,,2496931000.0,,1219454000.0,74528000.0,91102000.0
RDN,890926,2016,132301318.0,5863174000.0,2990888000.0,,2872286000.0,,1069537000.0,61089000.0,81132000.0
RDN,890926,2017,132301318.0,5900881000.0,2900843000.0,,3000038000.0,,1027074000.0,6816000.0,62761000.0
RDN,890926,2018,132301318.0,6314652000.0,2825937000.0,,3488715000.0,,,139779000.0,61490000.0
RDN,890926,2019,132301318.0,6808313000.0,2759590000.0,,4048723000.0,,,161184000.0,56310000.0
RDN,890926,2020,132301318.0,7948021000.0,3663668000.0,,4284353000.0,,,148013000.0,71150000.0
RDN,890926,2021,132301318.0,7839185000.0,3580389000.0,,4258796000.0,,,600671000.0,84344000.0
RDN,890926,2022,132301318.0,7063729000.0,3144402000.0,,3919327000.0,,,742934000.0,84454000.0
RDN,890926,2023,132301318.0,7593933000.0,3196128000.0,,4397805000.0,,,603119000.0,89695000.0
RDN,890926,2024,132301318.0,8663988000.0,4040130000.0,,4623858000.0,,,604440000.0,108014000.0
RDN,890926,2025,132301318.0,8122397000.0,3340883000.0,,4781514000.0,,,154843000.0,68290000.0
RELL,355948,2015,10796094.0,184994000.0,28342000.0,,156652000.0,25912000.0,,-2221000.0,
RELL,355948,2016,10796094.0,168130000.0,26455000.0,,141675000.0,24031000.0,,-155000.0,
RELL,355948,2017,10796094.0,157464000.0,25137000.0,,132327000.0,24244000.0,,-125000.0,
RELL,355948,2018,10796094.0,166329000.0,31148000.0,,135181000.0,29946000.0,,1739000.0,
RELL,355948,2019,10796094.0,153017000.0,29260000.0,,123757000.0,28216000.0,,-6377000.0,
RELL,355948,2020,10796094.0,150720000.0,32060000.0,,118660000.0,29181000.0,,-1280000.0,
RELL,355948,2021,10796094.0,156753000.0,35193000.0,,121560000.0,32227000.0,,1885000.0,
RELL,355948,2022,10796094.0,179819000.0,43972000.0,,135847000.0,41206000.0,,8283000.0,
RELL,355948,2023,10796094.0,198048000.0,38728000.0,,159320000.0,36589000.0,,4120000.0,
RELL,355948,2024,10796094.0,192445000.0,34493000.0,,157952000.0,32031000.0,,-119000.0,
RELL,355948,2025,10796094.0,195835000.0,39176000.0,,156659000.0,36786000.0,,1075000.0,
RELL,355948,2026,10796094.0,202017000.0,38316000.0,,163701000.0,36369000.0,,6383000.0,
RELY,1782170,2021,211684054.0,625664000.0,145336000.0,,480328000.0,141616000.0,,-38756000.0,1256000.0
RELY,1782170,2022,211684054.0,695953000.0,215866000.0,,480087000.0,209142000.0,,-114019000.0,1302000.0
RELY,1782170,2023,211684054.0,1036306000.0,506969000.0,,529337000.0,366839000.0,130000000.0,-117840000.0,2352000.0
RELY,1782170,2024,211684054.0,1012871000.0,347400000.0,,665471000.0,329008000.0,0.0,-36978000.0,
RELY,1782170,2025,211684054.0,1458713000.0,589924000.0,,868789000.0,399052000.0,155000000.0,67933000.0,
RF,1281761,2015,851929506.0,126050000000.0,109206000000.0,98430000000.0,16844000000.0,,8349000000.0,1062000000.0,268000000.0
RF,1281761,2016,851929506.0,125968000000.0,109304000000.0,99035000000.0,16664000000.0,,7763000000.0,1163000000.0,313000000.0
RF,1281761,2017,851929506.0,124294000000.0,108102000000.0,96889000000.0,16192000000.0,,8132000000.0,1263000000.0,373000000.0
RF,1281761,2018,851929506.0,125688000000.0,110598000000.0,94491000000.0,15090000000.0,,12424000000.0,1759000000.0,602000000.0
RF,1281761,2019,851929506.0,126240000000.0,109945000000.0,97475000000.0,16295000000.0,,7879000000.0,1582000000.0,851000000.0
RF,1281761,2020,851929506.0,147389000000.0,129278000000.0,122479000000.0,18111000000.0,,3569000000.0,1094000000.0,368000000.0
RF,1281761,2021,851929506.0,162938000000.0,144612000000.0,139072000000.0,18326000000.0,,2407000000.0,2521000000.0,167000000.0
RF,1281761,2022,851929506.0,155220000000.0,139269000000.0,131743000000.0,15947000000.0,,2284000000.0,2245000000.0,316000000.0
RF,1281761,2023,851929506.0,152194000000.0,134701000000.0,127788000000.0,17429000000.0,,2330000000.0,2074000000.0,1577000000.0
RF,1281761,2024,851929506.0,157302000000.0,139392000000.0,127603000000.0,17879000000.0,,5993000000.0,1893000000.0,
RF,1281761,2025,851929506.0,158814000000.0,139711000000.0,131128000000.0,19043000000.0,,4134000000.0,2156000000.0,
RGA,898174,2015,65301665.0,50383152000.0,44247771000.0,,6135381000.0,,2297548000.0,163127000.0,142863000.0
RGA,898174,2016,65301665.0,53097879000.0,46004797000.0,,7093082000.0,,3088635000.0,190149000.0,137623000.0
RGA,898174,2017,65301665.0,60514818000.0,50945283000.0,,9569535000.0,,2788365000.0,1216888000.0,146025000.0
RGA,898174,2018,65301665.0,64535245000.0,56084692000.0,,8450553000.0,,2787873000.0,110039000.0,147355000.0
RGA,898174,2019,65301665.0,76731000000.0,65130000000.0,,11601000000.0,,2981000000.0,235000000.0,173000000.0
RGA,898174,2020,65301665.0,84656000000.0,70304000000.0,,14352000000.0,,3573000000.0,132000000.0,170000000.0
RGA,898174,2021,65301665.0,92175000000.0,79161000000.0,,13014000000.0,,3667000000.0,156000000.0,127000000.0
RGA,898174,2022,65301665.0,84706000000.0,80471000000.0,,4145000000.0,,3961000000.0,623000000.0,184000000.0
RGA,898174,2023,65301665.0,97623000000.0,88452000000.0,,9081000000.0,,4427000000.0,902000000.0,257000000.0
RGA,898174,2024,65301665.0,118675000000.0,107769000000.0,,10816000000.0,,5042000000.0,717000000.0,304000000.0
RGA,898174,2025,65301665.0,156590000000.0,143039000000.0,,13461000000.0,,5710000000.0,1182000000.0,366000000.0
RITM,1556593,2015,558407031.0,15192722000.0,12206142000.0,,2795933000.0,,11305998000.0,,80605000.0
RITM,1556593,2016,558407031.0,18365035000.0,14896858000.0,,3260100000.0,,13208783000.0,,95023000.0
RITM,1556593,2017,558407031.0,22213562000.0,17417400000.0,,4690205000.0,,15760970000.0,,122201000.0
RITM,1556593,2018,558407031.0,31691013000.0,25602718000.0,,5997670000.0,,22673065000.0,,185324000.0
RITM,1556593,2019,558407031.0,44863454000.0,37627194000.0,,7157710000.0,,35650844000.0,,247013000.0
RITM,1556593,2020,558407031.0,33252114000.0,27822430000.0,,5321016000.0,,25769365000.0,,584469000.0
RITM,1556593,2021,558407031.0,39742190000.0,33072810000.0,,6604032000.0,,29823486000.0,,497308000.0
RITM,1556593,2022,558407031.0,32479336000.0,25469268000.0,,6943001000.0,,22010631000.0,,791001000.0
RITM,1556593,2023,558407031.0,39717084000.0,32616046000.0,,7006942000.0,,26962410000.0,,1421254000.0
RITM,1556593,2024,558407031.0,46048957000.0,38162647000.0,,7794974000.0,,32551279000.0,,
RITM,1556593,2025,558407031.0,53063126000.0,43808416000.0,,8430487000.0,,35443392000.0,697057000.0,
RJF,720005,2015,192361711.0,26479684000.0,21693586000.0,11919881000.0,4522031000.0,,,502140000.0,107954000.0
RJF,720005,2016,192361711.0,31593733000.0,26443817000.0,14262547000.0,4914096000.0,,,529350000.0,117077000.0
RJF,720005,2017,192361711.0,34883456000.0,29190105000.0,17732362000.0,5581713000.0,,,636235000.0,153778000.0
RJF,720005,2018,192361711.0,37412924000.0,30960578000.0,19941507000.0,6368461000.0,,,856695000.0,201503000.0
RJF,720005,2019,192361711.0,38830000000.0,32187000000.0,22281000000.0,6581000000.0,,,1034000000.0,283000000.0
RJF,720005,2020,192361711.0,47482000000.0,40306000000.0,26801000000.0,7114000000.0,,,818000000.0,178000000.0
RJF,720005,2021,192361711.0,61891000000.0,53588000000.0,32495000000.0,8245000000.0,,,1403000000.0,150000000.0
RJF,720005,2022,192361711.0,80951000000.0,71519000000.0,51357000000.0,9458000000.0,,,1509000000.0,305000000.0
RJF,720005,2023,192361711.0,78360000000.0,68173000000.0,54199000000.0,10214000000.0,,,1739000000.0,1373000000.0
RJF,720005,2024,192361711.0,82992000000.0,71325000000.0,56010000000.0,11673000000.0,,,2068000000.0,
RJF,720005,2025,192361711.0,88230000000.0,75726000000.0,58897000000.0,12503000000.0,,,2135000000.0,
RLBY,34285,2015,46707790.0,11924.0,65898.0,,-53974.0,15898.0,,-30175.0,
RLBY,34285,2016,46707790.0,30479.0,114479.0,,-84000.0,24479.0,,-30026.0,
RLBY,34285,2017,46707790.0,8043.0,121194.0,,-113151.0,7670.0,,-29151.0,9000.0
RLBY,34285,2018,46707790.0,8098.0,154043.0,,-145945.0,88825.0,,-32794.0,9558.0
RLBY,34285,2019,46707790.0,14276000.0,11999000.0,,2590000.0,10254000.0,,195000.0,438000.0
RLBY,34285,2020,46707790.0,12284000.0,10767000.0,,1517000.0,5517000.0,,-789000.0,281000.0
RLBY,34285,2021,46707790.0,14288000.0,4878000.0,,9410000.0,4878000.0,,7893000.0,39000.0
RLBY,34285,2022,46707790.0,13490000.0,,,8671000.0,4819000.0,,-739000.0,171000.0
RLBY,34285,2023,46707790.0,9786000.0,1855000.0,,7931000.0,1855000.0,,-740000.0,92000.0
RLBY,34285,2024,46707790.0,11556000.0,4219000.0,,7337000.0,4198000.0,,-594000.0,108000.0
RLBY,34285,2025,46707790.0,8845000.0,2172000.0,,6673000.0,2156000.0,,-664000.0,105000.0
RLI,84246,2015,91772970.0,2736579000.0,1913110000.0,,823469000.0,,,,
RLI,84246,2016,91772970.0,2777633000.0,1954061000.0,,823572000.0,,,,
RLI,84246,2017,91772970.0,2947244000.0,2093646000.0,,853598000.0,,,,
RLI,84246,2018,91772970.0,3105065000.0,2298223000.0,,806842000.0,,,-20660000.0,
RLI,84246,2019,91772970.0,3545721000.0,2550333000.0,,995388000.0,,,53378000.0,
RLI,84246,2020,91772970.0,3938485000.0,2802507000.0,,1135978000.0,,,157091000.0,
RLI,84246,2021,91772970.0,4508302000.0,3278941000.0,,1229361000.0,,199676000.0,279354000.0,
RLI,84246,2022,91772970.0,4767068000.0,3589727000.0,,1177341000.0,,,583411000.0,
RLI,84246,2023,91772970.0,5180221000.0,3766707000.0,,1413514000.0,,100000000.0,304611000.0,
RLI,84246,2024,91772970.0,5628802000.0,4106835000.0,,1521967000.0,,,345779000.0,
RLI,84246,2025,91772970.0,6161486000.0,4383290000.0,,1778196000.0,,,403337000.0,
RMCF,1616262,2015,9439587.0,34138213.0,,,19737855.0,8287372.0,5083479.0,1386772.0,243188.0
RMCF,1616262,2016,9439587.0,30315725.0,,,18478908.0,8005691.0,3831126.0,2442351.0,216600.0
RMCF,1616262,2017,9439587.0,29418356.0,,,18828857.0,8060259.0,2529240.0,731670.0,170351.0
RMCF,1616262,2018,9439587.0,28940635.0,,,19556603.0,8207616.0,1176416.0,470896.0,121244.0
RMCF,1616262,2019,9439587.0,26222141.0,,,20389832.0,4735831.0,1176416.0,385679.0,70787.0
RMCF,1616262,2020,9439587.0,27817388.0,,,19355511.0,5606822.0,,-524228.0,19016.0
RMCF,1616262,2021,9439587.0,24951152.0,,,18967569.0,3780320.0,,2167793.0,94506.0
RMCF,1616262,2022,9439587.0,26880761.0,,,19399926.0,5311732.0,,359211.0,0.0
RMCF,1616262,2023,9439587.0,21986827.0,,,14370164.0,5010226.0,,-1712672.0,10431.0
RMCF,1616262,2024,9439587.0,20577218.0,9941059.0,,10636159.0,8071796.0,,-4171883.0,53397.0
RMCF,1616262,2025,9439587.0,21175000.0,14200000.0,,6975000.0,6869000.0,,-6122000.0,454000.0
RMCF,1616262,2026,9439587.0,20212000.0,14983000.0,,5229000.0,6786000.0,,-4560000.0,840000.0
RNR,913144,2015,41551893.0,11560871000.0,5782723000.0,,4732184000.0,,966079000.0,97801000.0,10359000.0
RNR,913144,2016,41551893.0,12352082000.0,6309911000.0,,4866577000.0,,948663000.0,75031000.0,10534000.0
RNR,913144,2017,41551893.0,15226131000.0,9538250000.0,,4391375000.0,,989623000.0,2143000.0,11777000.0
RNR,913144,2018,41551893.0,18676196000.0,11579416000.0,,5045080000.0,,991127000.0,-74717000.0,11765000.0
RNR,913144,2019,41551893.0,26330094000.0,17287419000.0,,5971367000.0,,1384105000.0,42962000.0,15496000.0
